disease_id	disease_scope	priva_scope	scope_review_status	scope_evidence	scope_reference	scope_note	reviewer_model	reviewed_at_hkt
ORPHA:464370	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Biomarker_tested_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:464370;ORPHADATA_PRODUCT6:2026-06-23	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) FCGR3B are Biomarker tested in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:465508	uncertain	review	manual_review_unresolved	manual_evidence_review;none;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:465508	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:466650	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:466650;ORPHADATA_PRODUCT6:2026-06-23;PMID:23628358	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) RYR1 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:467166	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:467166;ORPHADATA_PRODUCT6:2026-06-23;PMID:26130693	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) TUBA1A,TUBB2B,TUBB3. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:480880	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:480880;ORPHADATA_PRODUCT6:2026-06-23;PMID:26833328	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) USP9X. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:480898	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:480898;ORPHADATA_PRODUCT6:2026-06-23;PMID:26942288	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) EMC1. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:488191	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_gain_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:488191;ORPHADATA_PRODUCT6:2026-06-23;PMID:28965849;PMID:26789871;PMID:29606300;PMID:33495594;PMID:34611029;PMID:26537248	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PANX1,PATL2,TLE6,TUBB8,WEE2,ZFP36L2. Association type(s): Disease-causing germline mutation(s) (gain of function) in;Disease-causing germline mutation(s) (loss of function) in;Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:49382	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:49382;ORPHADATA_PRODUCT6:2026-06-23;PMID:12077706;PMID:19615668;PMID:26029869;PMID:26063662	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) ATF6,CNGA3,CNGB3,GNAT2,PDE6C,PDE6H. Association type(s): Disease-causing germline mutation(s) (loss of function) in;Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:495818	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:495818;ORPHADATA_PRODUCT6:2026-06-23;PMID:26395556	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) LMX1B,STXBP1 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:495875	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:495875;ORPHADATA_PRODUCT6:2026-06-23;PMID:30487245	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) MAB21L1. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:498359	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:498359	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:500055	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:500055;ORPHADATA_PRODUCT6:2026-06-23;PMID:26365382	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) USP7 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:50251	mendelian_cancer_predisposition	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:50251;ORPHADATA_PRODUCT6:2026-06-23;PMID:27181379	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) BAP1. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:505	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:505	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:508498	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:508498;ORPHADATA_PRODUCT6:2026-06-23;PMID:27804958;PMID:28327570	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PUF60. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:50943	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:50943;ORPHADATA_PRODUCT6:2026-06-23;PMID:28457472	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) CTSB are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:52022	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:52022;ORPHADATA_PRODUCT6:2026-06-23;PMID:15852040;PMID:22770980	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) ALX4,EXT2,PHF21A are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:521258	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:521258;ORPHADATA_PRODUCT6:2026-06-23;PMID:25677961;PMID:26443594	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) STAG2 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:52416	somatic_oncogenic	exclude	manually_confirmed	manual_evidence_review;MONDO_neoplasm_ancestry;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_somatic_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:52416;ORPHADATA_PRODUCT6:2026-06-23;PMID:10706620;PMID:12601901;PMID:11245476	Excluded from germline PriVA transfer: MONDO classifies the condition as a neoplasm and assessed Orphadata associations for HPO-linked gene(s) ATM,CCND1,IGH are somatic/fusion (Disease-causing somatic mutation(s) in), with no assessed exact-gene germline association.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:529962	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:529962;ORPHADATA_PRODUCT6:2026-06-23;PMID:28465847;PMID:29696806	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) BPTF,PSMD12 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:529970	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:529970;ORPHADATA_PRODUCT6:2026-06-23;PMID:30032984;PMID:27640305	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PMFBP1,SUN5. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:53035	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:53035;ORPHADATA_PRODUCT6:2026-06-23;PMID:24710345;PMID:26385851	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PKHD1. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:536	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:536;ORPHADATA_PRODUCT6:2026-06-23;PMID:17660818;PMID:23732569;PMID:23922195;PMID:22654485;PMID:19838195;PMID:23917156;PMID:23407388;PMID:22893315;PMID:23793423;PMID:21695597;PMID:30287618;PMID:23936042;PMID:20576226;PMID:23857988;PMID:23428850;PMID:22904263;PMID:19440199;PMID:21296850;PMID:20442749;PMID:23914156;PMID:10092831;PMID:17503323;PMID:15998580;PMID:12133986;PMID:3265961;PMID:17360460;PMID:22673213;PMID:22696686;PMID:24091983;PMID:15657875;PMID:23943494;PMID:12402038;PMID:15273934;PMID:23966601;PMID:23950893;PMID:17804842;PMID:12115230;PMID:20385827;PMID:11479590;PMID:22039224;PMID:21978998;PMID:21900951;PMID:19286673;PMID:23740937;PMID:22592861;PMID:23858047;PMID:22833143;PMID:22087647;PMID:21336280;PMID:20617138;PMID:24039598;PMID:22045845;PMID:22476155;PMID:22850862;PMID:22820624;PMID:21905002;PMID:19838193;PMID:11933203;PMID:24023622;PMID:18335026;PMID:15692970;PMID:23435933;PMID:18050247;PMID:23236436;PMID:35477763	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) TLR7. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:538	somatic_oncogenic	exclude	manually_confirmed	manual_evidence_review;MONDO_neoplasm_ancestry;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_somatic_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:538;ORPHADATA_PRODUCT6:2026-06-23;PMID:17541983	Excluded from germline PriVA transfer: MONDO classifies the condition as a neoplasm and assessed Orphadata associations for HPO-linked gene(s) TSC1,TSC2 are somatic/fusion (Disease-causing somatic mutation(s) in), with no assessed exact-gene germline association.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:545	somatic_oncogenic	exclude	manually_confirmed	manual_evidence_review;MONDO_neoplasm_ancestry;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Part_of_a_fusion_gene_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:545;ORPHADATA_PRODUCT6:2026-06-23;PMID:23953419;PMID:22684552;PMID:23791106;PMID:22968395	Excluded from germline PriVA transfer: MONDO classifies the condition as a neoplasm and assessed Orphadata associations for HPO-linked gene(s) BCL2,BCL6,IGH are somatic/fusion (Part of a fusion gene in), with no assessed exact-gene germline association.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:54595	somatic_oncogenic	exclude	manually_confirmed	manual_evidence_review;MONDO_neoplasm_ancestry;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_somatic_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:54595;ORPHADATA_PRODUCT6:2026-06-23;PMID:24413733	Excluded from germline PriVA transfer: MONDO classifies the condition as a neoplasm and assessed Orphadata associations for HPO-linked gene(s) BRAF,CTNNB1 are somatic/fusion (Disease-causing somatic mutation(s) in), with no assessed exact-gene germline association.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:55654	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:55654;ORPHADATA_PRODUCT6:2026-06-23;PMID:18461368;PMID:18445047;PMID:16770573;PMID:20393562;PMID:21412954;PMID:23246290;PMID:30401459	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) APCDD1,DSG4,LIPH,LPAR6,LSS,RPL21,SNRPE. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:556955	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:556955;ORPHADATA_PRODUCT6:2026-06-23;PMID:31006513	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) CNOT1. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:563612	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:563612;ORPHADATA_PRODUCT6:2026-06-23;PMID:31516628	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) MTHFR,VANGL2 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:564178	uncertain	review	manual_review_unresolved	manual_evidence_review;none;no_MONDO_ORPHA_identity_mapping;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:564178	Retained for review: MONDO/HPO and assessed exact disease-and-gene Orphadata evidence do not decisively distinguish inherited, confirmed non-monogenic, or somatic-only scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:567	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:567;ORPHADATA_PRODUCT6:2026-06-23;PMID:14585638;PMID:23992923;PMID:15177686;PMID:26608785	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) TBX1. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:568051	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:568051;ORPHADATA_PRODUCT6:2026-06-23;PMID:29906362;PMID:20537300	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) GJC2. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:569	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:569;ORPHADATA_PRODUCT6:2026-06-23;PMID:20301562;PMID:23077016;PMID:23077024;PMID:22845787	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) ATP1A2,CACNA1A,PRRT2,SCN1A. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:570	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:570;ORPHADATA_PRODUCT6:2026-06-23;PMID:26068067	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PLXND1,REV3L. Association type(s): Disease-causing germline mutation(s) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:572333	uncertain	review	manual_review_unresolved	manual_evidence_review;none;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Role_in_the_phenotype_of;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:572333;ORPHADATA_PRODUCT6:2026-06-23;PMID:21934608;PMID:25032695;PMID:24725350	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) FOXL2 are Role in the phenotype of; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:586	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:586;ORPHADATA_PRODUCT6:2026-06-23;PMID:19738092;PMID:22214395;PMID:18424453;PMID:16690975;PMID:16179637;PMID:30291871;PMID:28756021;PMID:22772370;PMID:23073314;PMID:23572023;PMID:29915289;PMID:20028935;PMID:28289476;PMID:20047061	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) CFTR. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:614	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:614;ORPHADATA_PRODUCT6:2026-06-23;PMID:20301529	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) CLCN1. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:63260	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:63260;ORPHADATA_PRODUCT6:2026-06-23;PMID:22610794	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) DACT1. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:635	neoplastic_uncertain	review	manual_review_unresolved	manual_evidence_review;MONDO_ancestor:MONDO:0005070;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Biomarker_tested_in;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:635;ORPHADATA_PRODUCT6:2026-06-23;PMID:15024693;PMID:18923523;PMID:22911191;PMID:26560027	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) ALK,HACE1,LIN28B,LMO1,MYCN,PHOX2B are Biomarker tested in;Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:64280	mendelian_susceptibility_uncertain	review	manual_review_unresolved	manual_evidence_review;MONDO_ancestor:MONDO:0003847;MONDO_subset:predisposition;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Major_susceptibility_factor_in;no_decisive_inherited_complex_or_somatic_only_evidence	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:64280;ORPHADATA_PRODUCT6:2026-06-23;PMID:18514161;PMID:20550555	Retained for review after disease-and-gene-specific check. Assessed Orphadata association type(s) for HPO-linked gene(s) GABRB3 are Major susceptibility factor in; these do not by themselves establish Mendelian causality, confirmed non-monogenic etiology, or somatic-only disease scope.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:647799	mendelian_non_neoplastic	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:647799;ORPHADATA_PRODUCT6:2026-06-23;PMID:34748075	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) MYT1L. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
ORPHA:65285	mendelian_cancer_predisposition	include	manually_confirmed	manual_evidence_review;MONDO_exact_ORPHA_xref;ORPHADATA_exact_gene_association:Disease_causing_germline_mutation_s_loss_of_function_in	MONDO_RELEASE:mondo/releases/2026-07-06/mondo-simple.owl;ORPHA:65285;ORPHADATA_PRODUCT6:2026-06-23;PMID:14566704	Included after exact MONDO-Orphanet disease mapping and assessed Orphadata disease-causing germline association for HPO-linked gene(s) PTEN. Association type(s): Disease-causing germline mutation(s) (loss of function) in.	OpenAI Codex subagent (model version not exposed)	2026-07-24T12:34:34+08:00
